~id,~label,account_id:String,user_id:String,country:String,channel:String,kyc_level:String,status:String,is_fraud:Int,risk_score:Double
A_WTM7VMQ0O5,account,A_WTM7VMQ0O5,U_TDRJDL2ANP,AU,api,full,active,0,0.0
A_9L8G15249V,account,A_9L8G15249V,U_S4INCO8O9G,BR,api,basic,active,1,0.0
A_1ZYX5YLISG,account,A_1ZYX5YLISG,U_S4INCO8O9G,BR,api,basic,active,1,0.0
A_BHHHNXSGOT,account,A_BHHHNXSGOT,U_S4INCO8O9G,BR,api,basic,active,0,0.0
A_AWSM4FV9BR,account,A_AWSM4FV9BR,U_F5RXE78D29,FR,mobile,full,active,0,0.0
A_MT6BQFITPF,account,A_MT6BQFITPF,U_F8PX71M8EC,IN,web,full,active,0,0.0
A_ZMSPDB3A2W,account,A_ZMSPDB3A2W,U_KC546RXOZ5,AU,mobile,basic,active,0,0.0
A_C4TRBARG53,account,A_C4TRBARG53,U_CUWXG8TPN9,IN,web,full,active,0,0.0
A_W7MT9U6YJQ,account,A_W7MT9U6YJQ,U_CUWXG8TPN9,IN,web,full,active,0,0.0
A_VJJZ8F3U1Y,account,A_VJJZ8F3U1Y,U_HT1U37EB8Q,DE,api,none,active,0,0.0
A_0B6870VJO0,account,A_0B6870VJO0,U_HS9CKHAWV8,US,web,basic,active,0,0.0
A_Q1I3BW2NU0,account,A_Q1I3BW2NU0,U_AB40OOBAGX,AU,mobile,basic,active,0,0.0
A_8GGIEFHB7N,account,A_8GGIEFHB7N,U_AB40OOBAGX,AU,mobile,basic,active,0,0.0
A_2REPPQ4BGS,account,A_2REPPQ4BGS,U_KK36QSTTGI,IN,mobile,full,active,0,0.0
A_TD85CA42VE,account,A_TD85CA42VE,U_KK36QSTTGI,IN,mobile,full,active,0,0.0
A_XVF14BIW4N,account,A_XVF14BIW4N,U_QT67F2HEQY,AU,mobile,full,active,0,0.0
A_54H7DXHXGM,account,A_54H7DXHXGM,U_QT67F2HEQY,AU,mobile,full,active,0,0.0
A_FR0JTPAPS5,account,A_FR0JTPAPS5,U_8LBKYYT86R,DE,web,none,active,0,0.0
A_PDRD8AV9KR,account,A_PDRD8AV9KR,U_5KXSOLVQBR,CA,mobile,basic,active,0,0.0
A_FMQML2L821,account,A_FMQML2L821,U_W3G91HOVSR,US,web,basic,active,0,0.0
A_9QXGCHCNMB,account,A_9QXGCHCNMB,U_W3G91HOVSR,US,web,basic,active,0,0.0
A_VRMXWCQNFD,account,A_VRMXWCQNFD,U_M9XXK7TTMA,FR,api,basic,active,0,0.0
A_87J73PDPBJ,account,A_87J73PDPBJ,U_008WBGPFWC,GB,mobile,basic,active,0,0.0
A_HU64NUN1YI,account,A_HU64NUN1YI,U_INVSKHD1YU,IN,api,basic,active,0,0.0
A_2LBGSIRFH0,account,A_2LBGSIRFH0,U_JEDODWH7HG,IN,api,full,active,0,0.0
A_Z8CK4PMFOR,account,A_Z8CK4PMFOR,U_4P93NYH90E,DE,api,basic,active,0,0.0
A_ASWVX2XX9R,account,A_ASWVX2XX9R,U_4P93NYH90E,DE,api,basic,active,0,0.0
A_ZNL324ZXC8,account,A_ZNL324ZXC8,U_N4IEDBTFDC,DE,web,full,active,0,0.0
A_9M8JKPS73I,account,A_9M8JKPS73I,U_DQVUL7JMDX,US,api,basic,active,0,0.0
A_DORGP6Q2S6,account,A_DORGP6Q2S6,U_UBC6A41L12,DE,web,none,active,0,0.0
A_ZT6QV8QDGA,account,A_ZT6QV8QDGA,U_UBC6A41L12,DE,web,none,active,0,0.0
A_I1G9O47GRO,account,A_I1G9O47GRO,U_IM29NNQPNJ,AU,api,full,active,0,0.0
A_FF4445QYPE,account,A_FF4445QYPE,U_I8FG7S1RDO,CA,api,basic,active,0,0.0
A_1ULQKJNVDW,account,A_1ULQKJNVDW,U_LPGU8NQPCK,BR,web,basic,active,0,0.0
A_OGCWT09VF4,account,A_OGCWT09VF4,U_BQRGERY74R,AU,mobile,none,active,0,0.0
A_BAWT4XBUPD,account,A_BAWT4XBUPD,U_21F9LQ6W67,GB,api,basic,active,0,0.0
A_FQXBGDPM1H,account,A_FQXBGDPM1H,U_VZO05D8L8D,US,api,basic,active,0,0.0
A_COJA352EPR,account,A_COJA352EPR,U_J0EK3LNKOH,DE,mobile,full,active,0,0.0
A_6X5NSI9SIP,account,A_6X5NSI9SIP,U_67P7Q4ZD6A,IN,web,basic,active,0,0.0
A_504N3ZOO5T,account,A_504N3ZOO5T,U_OVL7XTR3GA,FR,mobile,full,active,0,0.0
A_QCQ8MGCJYE,account,A_QCQ8MGCJYE,U_E9DR5DBDXB,IN,api,basic,active,0,0.0
A_62W5UAB60J,account,A_62W5UAB60J,U_DEHHD8WXQB,AU,api,full,active,0,0.0
A_E7PUMTHQWB,account,A_E7PUMTHQWB,U_ILVM4JBUX4,CA,web,full,active,0,0.0
A_LPSXVH0429,account,A_LPSXVH0429,U_76KEOC6P3F,BR,api,full,active,0,0.0
A_VAHA3VWRV5,account,A_VAHA3VWRV5,U_KE5H1G8Z44,CA,web,none,active,0,0.0
A_JY136LSI2I,account,A_JY136LSI2I,U_J9LKOPJ1FI,GB,api,basic,active,0,0.0
A_OZI194SSAE,account,A_OZI194SSAE,U_4X65ECC7JB,GB,web,full,active,0,0.0
A_SQW5JS32O4,account,A_SQW5JS32O4,U_S8VMWMFKYO,AU,api,basic,active,0,0.0
A_KE2LFXLYV2,account,A_KE2LFXLYV2,U_S8VMWMFKYO,AU,api,basic,active,0,0.0
A_829I4URL6N,account,A_829I4URL6N,U_S8VMWMFKYO,AU,api,basic,active,0,0.0
A_JTJMYUVOB8,account,A_JTJMYUVOB8,U_F4RPL1I81J,FR,web,basic,active,0,0.0
A_PS69DLM40P,account,A_PS69DLM40P,U_2ABL3DYH97,GB,mobile,full,active,0,0.0
A_S4KJUN96SM,account,A_S4KJUN96SM,U_DIYX02W1AR,US,mobile,full,active,0,0.0
A_683F146KOQ,account,A_683F146KOQ,U_VYXTUYL0BU,US,web,full,active,0,0.0
A_VDW3G1AB17,account,A_VDW3G1AB17,U_VYXTUYL0BU,US,web,full,active,0,0.0
A_IAFSYM1WX0,account,A_IAFSYM1WX0,U_1IADYW8WR4,IN,web,basic,active,0,0.0
A_GMCCHX34H2,account,A_GMCCHX34H2,U_IJI934QPVB,DE,api,full,active,0,0.0
A_OSMO8ID0YI,account,A_OSMO8ID0YI,U_XSM4NIX4R5,BR,mobile,full,active,0,0.0
A_7XX0GE86QG,account,A_7XX0GE86QG,U_B92HA6ELOU,GB,web,full,active,0,0.0
A_T6ICIEJ2W6,account,A_T6ICIEJ2W6,U_QX0MUL27BM,GB,web,basic,active,0,0.0
A_9V49S663JA,account,A_9V49S663JA,U_7FCJ0OSOH5,AU,api,full,active,0,0.0
A_N5WG0V7NUH,account,A_N5WG0V7NUH,U_V6KPWDMJ3Z,US,api,full,active,0,0.0
A_Y849LZFGTW,account,A_Y849LZFGTW,U_7W7N0S6WST,GB,api,none,active,0,0.0
A_DN00634IAW,account,A_DN00634IAW,U_0XO2DE83QU,IN,mobile,basic,active,0,0.0
A_TKJ6KZ0Z9D,account,A_TKJ6KZ0Z9D,U_V5F3FICLRE,US,web,full,active,0,0.0
A_Z9NTLF91GD,account,A_Z9NTLF91GD,U_AY3SM1PPYZ,DE,api,full,active,0,0.0
A_HTA5O4RTIB,account,A_HTA5O4RTIB,U_8JG2RZGHXI,DE,mobile,full,active,0,0.0
A_H2KKI2BBWW,account,A_H2KKI2BBWW,U_RJ6D60AJBV,AU,api,full,active,0,0.0
A_G8MBO4U7RF,account,A_G8MBO4U7RF,U_6JNSCZKM9X,BR,mobile,basic,active,0,0.0
A_XMIBHRTGY7,account,A_XMIBHRTGY7,U_9E82I5X65U,CA,mobile,full,active,0,0.0
A_PCNX3D0GLZ,account,A_PCNX3D0GLZ,U_9E82I5X65U,CA,mobile,full,active,0,0.0
A_0T5HL9XKLW,account,A_0T5HL9XKLW,U_9E82I5X65U,CA,mobile,full,active,0,0.0
A_ITNCZFPT44,account,A_ITNCZFPT44,U_M4YRV8VOYG,AU,mobile,none,active,0,0.0
A_P8PEA3KK5L,account,A_P8PEA3KK5L,U_HVQIZD82CU,GB,web,none,active,0,0.0
A_5PWAH4O0J7,account,A_5PWAH4O0J7,U_HVQIZD82CU,GB,web,none,active,0,0.0
A_VOUQW4C527,account,A_VOUQW4C527,U_DLD5CXBBLN,DE,web,full,active,0,0.0
A_CZQP80KUDS,account,A_CZQP80KUDS,U_1B5OU833Z5,IN,mobile,basic,active,0,0.0
A_51U1KTK95L,account,A_51U1KTK95L,U_1B5OU833Z5,IN,mobile,basic,active,0,0.0
A_03DRK2X1RZ,account,A_03DRK2X1RZ,U_GF0G46U2SL,BR,web,full,active,0,0.0
A_KTFREIX71P,account,A_KTFREIX71P,U_Z2C11UH3DR,CA,web,full,active,0,0.0
A_XBNN6G6DHZ,account,A_XBNN6G6DHZ,U_99UPSRGI9P,GB,mobile,basic,active,0,0.0
A_MYHRXRY262,account,A_MYHRXRY262,U_8TFXSW3HCD,BR,api,basic,active,0,0.0
A_82RISOAB2B,account,A_82RISOAB2B,U_I74KZT22TH,AU,api,basic,active,0,0.0
A_6C34Z2QEEF,account,A_6C34Z2QEEF,U_W9P0IEIHCJ,AU,api,basic,active,0,0.0
A_BZE4EP5713,account,A_BZE4EP5713,U_JG4LB45ALI,FR,web,basic,active,0,0.0
A_VZ42MGKRO3,account,A_VZ42MGKRO3,U_MXSEHJ0Y2A,IN,web,none,active,0,0.0
A_KSXQ59H5JI,account,A_KSXQ59H5JI,U_TGXI9C70TR,FR,mobile,basic,active,0,0.0
A_GFJ1892ADV,account,A_GFJ1892ADV,U_VTFMRMQ9PK,BR,api,basic,active,0,0.0
A_7U3OXDXLGH,account,A_7U3OXDXLGH,U_L48HB1NO6C,FR,mobile,basic,active,0,0.0
A_COYW7VXKA2,account,A_COYW7VXKA2,U_6ZH6DU9ZZ9,US,api,none,active,0,0.0
A_ZMMY7CJMC2,account,A_ZMMY7CJMC2,U_9VMHVR04JC,DE,mobile,none,active,0,0.0
A_9BG4VBPIX2,account,A_9BG4VBPIX2,U_RW9A8RWHO3,DE,mobile,full,active,0,0.0
A_NBKL471G31,account,A_NBKL471G31,U_U56K7SBFDG,GB,api,none,active,0,0.0
A_OVVRM4BXV5,account,A_OVVRM4BXV5,U_U56K7SBFDG,GB,api,none,active,0,0.0
A_D2ZWE4FIYJ,account,A_D2ZWE4FIYJ,U_U56K7SBFDG,GB,api,none,active,0,0.0
A_CD7FWFUYZ8,account,A_CD7FWFUYZ8,U_J9KKU7IM2L,FR,web,full,active,0,0.0
A_D2MLBT1DZY,account,A_D2MLBT1DZY,U_184UVM6N6P,BR,api,basic,active,0,0.0
A_LZ0ABYQ7U7,account,A_LZ0ABYQ7U7,U_WE3960BMTX,US,api,none,active,0,0.0
A_W0Q6Q67603,account,A_W0Q6Q67603,U_V4L9L7TU12,GB,web,none,active,0,0.0
A_35M1KH069K,account,A_35M1KH069K,U_4T27JLLZ90,GB,mobile,basic,active,0,0.0
A_N441DJ8VFM,account,A_N441DJ8VFM,U_Z23QKG8J7W,CA,mobile,full,active,0,0.0
A_V9NG32D0E5,account,A_V9NG32D0E5,U_6977XP2KUG,AU,web,basic,active,0,0.0
A_KG3QXMG624,account,A_KG3QXMG624,U_EORL0YB9C5,DE,api,basic,active,0,0.0
A_VLE1NT2RZC,account,A_VLE1NT2RZC,U_5C5MWBWACJ,US,mobile,basic,active,0,0.0
A_OQO3ZMB8L1,account,A_OQO3ZMB8L1,U_28MSABBKAZ,US,web,full,active,0,0.0
A_QKE8FZHKDY,account,A_QKE8FZHKDY,U_JMWN2K83MN,US,api,none,active,0,0.0
A_B9912M7BR2,account,A_B9912M7BR2,U_A9TV4OEPC8,CA,mobile,basic,active,0,0.0
A_E34PXJS92J,account,A_E34PXJS92J,U_TZV0DSG62N,BR,api,full,active,0,0.0
A_J32T34NW19,account,A_J32T34NW19,U_TZV0DSG62N,BR,api,full,active,0,0.0
A_O1T5WNY51J,account,A_O1T5WNY51J,U_GXCYNLAIMA,FR,mobile,basic,active,0,0.0
A_W59VRM1YI3,account,A_W59VRM1YI3,U_57CRCPJ8R1,CA,api,none,active,0,0.0
A_9DJE3QF7TB,account,A_9DJE3QF7TB,U_ZNG13WY61F,FR,web,basic,active,0,0.0
A_3TH9GTAPOG,account,A_3TH9GTAPOG,U_IVOCN8DS7K,GB,mobile,basic,active,0,0.0
A_5JH56UYO5W,account,A_5JH56UYO5W,U_VK1XV1JL7T,CA,api,basic,active,0,0.0
A_T318U3FLDP,account,A_T318U3FLDP,U_G6CD2IPE7Y,DE,web,basic,active,0,0.0
A_4U73XVAXD9,account,A_4U73XVAXD9,U_KRZ3FU0LUZ,IN,api,full,active,0,0.0
A_0R4EG51UL2,account,A_0R4EG51UL2,U_J486UL6ULM,GB,mobile,none,active,0,0.0
A_DD24S6LE2G,account,A_DD24S6LE2G,U_1T6I8UXK02,DE,web,basic,active,0,0.0
A_GGEAQBE510,account,A_GGEAQBE510,U_RA81RXYR24,IN,web,none,active,0,0.0
A_1D0D5BVAAN,account,A_1D0D5BVAAN,U_QHTLJFEDTE,GB,api,basic,active,0,0.0
A_B80SN7ERZG,account,A_B80SN7ERZG,U_ETQP3PYOCV,AU,web,full,active,0,0.0
A_SEX98IRPGA,account,A_SEX98IRPGA,U_VV6F4EUXHQ,FR,mobile,none,active,0,0.0
A_QCWCLQGHVN,account,A_QCWCLQGHVN,U_5R7A2P4LEW,AU,api,full,active,0,0.0
A_7NHQI4Q254,account,A_7NHQI4Q254,U_4P220X3OBK,US,mobile,full,active,0,0.0
A_6F0BSCWWAU,account,A_6F0BSCWWAU,U_JQ879JMQ48,BR,web,basic,active,0,0.0
A_O0W1NE4N2L,account,A_O0W1NE4N2L,U_B890ZM8JKX,CA,api,basic,active,0,0.0
A_0IYU5CORSS,account,A_0IYU5CORSS,U_2Y5L3EOWR8,AU,web,full,active,0,0.0
A_5SE5L72YNO,account,A_5SE5L72YNO,U_J0JMMYR77Y,US,mobile,basic,active,0,0.0
A_HJO69QQ41Z,account,A_HJO69QQ41Z,U_H3Y8A6M968,DE,api,basic,active,0,0.0
A_MB6CCKHKVP,account,A_MB6CCKHKVP,U_H3Y8A6M968,DE,api,basic,active,0,0.0
A_DEXLSDXJF3,account,A_DEXLSDXJF3,U_2YF7QTZ1RU,US,api,basic,active,0,0.0
A_VAVQYNVF2V,account,A_VAVQYNVF2V,U_Y5R8T9450X,IN,api,none,active,0,0.0
A_N7Y12A5IN6,account,A_N7Y12A5IN6,U_POI73T2GQY,AU,mobile,basic,active,0,0.0
A_SRV34GR4OR,account,A_SRV34GR4OR,U_LTX182KYB8,GB,web,full,active,0,0.0
A_ARFZINFEWI,account,A_ARFZINFEWI,U_VODMR5QSFR,US,web,basic,active,0,0.0
A_G1UZUKPIHD,account,A_G1UZUKPIHD,U_PK9VO8PM4Y,IN,mobile,basic,active,0,0.0
A_A32ODUXJTL,account,A_A32ODUXJTL,U_2MGBNCPRCW,FR,mobile,none,active,0,0.0
A_2Z6D8LI133,account,A_2Z6D8LI133,U_FBYACH4L0A,IN,api,basic,active,0,0.0
A_XMOJ4WUEWP,account,A_XMOJ4WUEWP,U_H1KG9UZ1KK,IN,web,basic,active,0,0.0
A_GGDH8EOG3M,account,A_GGDH8EOG3M,U_TDNUMVEXG4,CA,web,basic,active,0,0.0
A_716KTYVWJT,account,A_716KTYVWJT,U_PJI9TT96J6,BR,web,basic,active,0,0.0
A_AOVV4H2PLB,account,A_AOVV4H2PLB,U_VDCF33U699,BR,web,full,active,0,0.0
A_G96X90ROYL,account,A_G96X90ROYL,U_VNPPUFU73U,BR,web,full,active,0,0.0
A_NPM75NQK92,account,A_NPM75NQK92,U_HR5Y5KFSNR,IN,api,basic,active,0,0.0
A_ASEJ0WYDCV,account,A_ASEJ0WYDCV,U_RLT2BI305R,BR,mobile,basic,active,1,0.0
A_GQFPOY593N,account,A_GQFPOY593N,U_E29U3OM8LH,US,web,basic,active,0,0.0
A_OFXZ4DHMZ4,account,A_OFXZ4DHMZ4,U_PWF5XK1SYF,BR,api,full,active,0,0.0
A_H9K97PXXZ9,account,A_H9K97PXXZ9,U_8Z1R505S34,US,mobile,basic,active,0,0.0
A_121ZNMS1M3,account,A_121ZNMS1M3,U_CGSPFRJ2NW,DE,mobile,basic,active,0,0.0
A_L7WCSTFHP0,account,A_L7WCSTFHP0,U_BAN52V58NG,FR,mobile,basic,active,0,0.0
A_M8TBOFRDFA,account,A_M8TBOFRDFA,U_0DLHXBAAC6,BR,mobile,full,active,0,0.0
A_XKZ2DMWB92,account,A_XKZ2DMWB92,U_QDCV2IYQ9G,CA,mobile,basic,active,0,0.0
A_OJJEZ88CH7,account,A_OJJEZ88CH7,U_NTDWHMBUN6,AU,mobile,basic,active,0,0.0
A_XDRBG2RTXE,account,A_XDRBG2RTXE,U_XBELKO48DH,BR,api,full,active,0,0.0
A_MINZ0GGGU9,account,A_MINZ0GGGU9,U_CBZCXQUD8M,IN,web,full,active,0,0.0
A_4CAF9XESQ9,account,A_4CAF9XESQ9,U_829A7ZZ99H,DE,mobile,basic,active,0,0.0
A_KGAA63LQZH,account,A_KGAA63LQZH,U_H4RWB45D5K,GB,web,basic,active,0,0.0
A_51KIIYUBPN,account,A_51KIIYUBPN,U_GF39WF58YJ,DE,api,basic,active,0,0.0
A_LEBX3KE1FQ,account,A_LEBX3KE1FQ,U_9OHNJYPOGX,CA,web,basic,active,0,0.0
A_HQJMF6MDNR,account,A_HQJMF6MDNR,U_9OHNJYPOGX,CA,web,basic,active,0,0.0
A_QW2W8HDGOK,account,A_QW2W8HDGOK,U_49JMZ43D3Z,IN,mobile,full,active,0,0.0
A_CGJ9SI6CUX,account,A_CGJ9SI6CUX,U_B28MCLICE7,AU,api,basic,active,0,0.0
A_4XBMPNXPGL,account,A_4XBMPNXPGL,U_W683O3FO22,BR,web,basic,active,0,0.0
A_HO6A9U7YXM,account,A_HO6A9U7YXM,U_ZJ719VP4JS,AU,mobile,full,active,0,0.0
A_4W5Q3Q68ST,account,A_4W5Q3Q68ST,U_6NLM4GL51N,AU,api,none,active,0,0.0
A_5H8RXP7LJS,account,A_5H8RXP7LJS,U_5XYOD0R450,DE,api,basic,active,0,0.0
A_NOUYKYPU1E,account,A_NOUYKYPU1E,U_F1DEU3DB8A,IN,api,basic,active,0,0.0
A_VW94F8TQR7,account,A_VW94F8TQR7,U_CR2L6BGRT4,US,web,none,active,0,0.0
A_ZHCXVD2XT0,account,A_ZHCXVD2XT0,U_LBJK66KE9J,IN,web,full,active,0,0.0
A_V8ZLNLXWZV,account,A_V8ZLNLXWZV,U_FO2ATZ4C3I,DE,mobile,full,active,0,0.0
A_YRTP870B1X,account,A_YRTP870B1X,U_YX95OJW9BF,US,api,none,active,0,0.0
A_OX4WBZ2S15,account,A_OX4WBZ2S15,U_C0XEF6A9XC,IN,mobile,basic,active,0,0.0
A_M9E34LKDVN,account,A_M9E34LKDVN,U_XBT6HMRYI0,US,api,basic,active,0,0.0
A_SXVI9RG5BG,account,A_SXVI9RG5BG,U_XBT6HMRYI0,US,api,basic,active,0,0.0
A_NOIC6I48EG,account,A_NOIC6I48EG,U_2O0YLEQDB2,DE,mobile,basic,active,0,0.0
A_5C4RTWAZ1C,account,A_5C4RTWAZ1C,U_PC3Q1D05AQ,AU,web,basic,active,0,0.0
A_DGSQK8UYEZ,account,A_DGSQK8UYEZ,U_RJS9NPTPR2,IN,web,basic,active,0,0.0
A_0FW1HO6O6S,account,A_0FW1HO6O6S,U_PRYVF3TIVE,IN,mobile,basic,active,0,0.0
A_P2AVXRYXDH,account,A_P2AVXRYXDH,U_H8VFNQGNRH,CA,api,none,active,0,0.0
A_21HKGHA0U8,account,A_21HKGHA0U8,U_P36KY6YDYB,IN,web,full,active,0,0.0
A_E1Z3V7YPRB,account,A_E1Z3V7YPRB,U_V33YW1V49T,DE,web,basic,active,0,0.0
A_RBWE3A9MBV,account,A_RBWE3A9MBV,U_DYF12CHDAU,AU,web,none,active,0,0.0
A_8790P1OT56,account,A_8790P1OT56,U_DYF12CHDAU,AU,web,none,active,0,0.0
A_MHTN2P67QL,account,A_MHTN2P67QL,U_BM3BCOXZ0O,GB,mobile,basic,active,0,0.0
A_RSNX1KC9X2,account,A_RSNX1KC9X2,U_IC67W5WLO6,BR,mobile,none,active,0,0.0
A_YQSI8IYBC1,account,A_YQSI8IYBC1,U_1PO9O2M470,GB,web,full,active,0,0.0
A_QRXKY3L0QN,account,A_QRXKY3L0QN,U_1PO9O2M470,GB,web,full,active,0,0.0
A_DJO0K19V96,account,A_DJO0K19V96,U_N9EM9NR73W,BR,mobile,full,active,0,0.0
A_DLWI6OEB1S,account,A_DLWI6OEB1S,U_G5M296NJWU,BR,api,full,active,0,0.0
A_DXCMICGIYH,account,A_DXCMICGIYH,U_73365RD46W,AU,web,full,active,0,0.0
A_JAVMTZ40D6,account,A_JAVMTZ40D6,U_KECBAOTS98,AU,web,basic,active,0,0.0
A_QLIB9SFYDM,account,A_QLIB9SFYDM,U_KECBAOTS98,AU,web,basic,active,0,0.0
A_VPSACUC6QB,account,A_VPSACUC6QB,U_IZ3U81JCZL,AU,mobile,basic,active,0,0.0
A_0JFGQ2XN9B,account,A_0JFGQ2XN9B,U_XOZV4W5NU4,AU,mobile,basic,active,0,0.0
A_VU48GCVTUX,account,A_VU48GCVTUX,U_IN2KQVB3LT,GB,web,basic,active,0,0.0
A_1175Z9XZCR,account,A_1175Z9XZCR,U_IJARTA4PN9,FR,mobile,none,active,0,0.0
A_XDOBD0V60O,account,A_XDOBD0V60O,U_A7B726EW7L,GB,web,none,active,0,0.0
A_SMOCWXFBT4,account,A_SMOCWXFBT4,U_RKHT1TGLNS,DE,mobile,basic,active,0,0.0
A_VPH31YZKLR,account,A_VPH31YZKLR,U_S2PMIAY8ML,IN,mobile,none,active,0,0.0
A_Z28AE8LQBQ,account,A_Z28AE8LQBQ,U_S2PMIAY8ML,IN,mobile,none,active,0,0.0
A_XBF293DH8H,account,A_XBF293DH8H,U_NCGFQDPSY9,IN,web,basic,active,0,0.0
A_UVERI56X4S,account,A_UVERI56X4S,U_MZE9WY5WDA,US,mobile,none,active,0,0.0
A_407BVHA688,account,A_407BVHA688,U_03DAZ3RWBJ,DE,api,full,active,0,0.0
A_T21XJSNKG2,account,A_T21XJSNKG2,U_9CPV4H1RZF,GB,web,basic,active,0,0.0
A_J9M61Y4IBE,account,A_J9M61Y4IBE,U_1U6VQS4HUF,DE,mobile,basic,active,0,0.0
A_6E2P52NZ86,account,A_6E2P52NZ86,U_N4VNBOOBCK,BR,api,full,active,0,0.0
A_6OJFY3XWCL,account,A_6OJFY3XWCL,U_N4VNBOOBCK,BR,api,full,active,0,0.0
A_0GAH9ATV2W,account,A_0GAH9ATV2W,U_N4VNBOOBCK,BR,api,full,active,0,0.0
A_OELLIJTD53,account,A_OELLIJTD53,U_3ERVKDXT3U,AU,web,basic,active,0,0.0
A_S53YGS0GE5,account,A_S53YGS0GE5,U_3ERVKDXT3U,AU,web,basic,active,0,0.0
A_GTE19KTXRY,account,A_GTE19KTXRY,U_6OKGK8MYDL,GB,web,basic,active,0,0.0
A_4IR1G3M9I7,account,A_4IR1G3M9I7,U_0L89K8TEBT,FR,web,basic,active,0,0.0
A_LXKGQT3L8O,account,A_LXKGQT3L8O,U_0L89K8TEBT,FR,web,basic,active,0,0.0
A_JP5DC39UJW,account,A_JP5DC39UJW,U_0L89K8TEBT,FR,web,basic,active,0,0.0
A_3M6TIDYXMW,account,A_3M6TIDYXMW,U_LDKZ27DQTR,FR,api,basic,active,0,0.0
A_4UOCJ3AXVW,account,A_4UOCJ3AXVW,U_OI91EAF3IH,DE,api,basic,active,0,0.0
A_KI0RC1KUM1,account,A_KI0RC1KUM1,U_SWIXN1LVZF,US,api,basic,active,0,0.0
A_XOMMJPLMZ0,account,A_XOMMJPLMZ0,U_AA2I477PKB,BR,api,full,active,0,0.0
A_5XHH6YRWOF,account,A_5XHH6YRWOF,U_AA2I477PKB,BR,api,full,active,0,0.0
A_EMS1EVD2O2,account,A_EMS1EVD2O2,U_RFBFL0V8HS,AU,api,basic,active,0,0.0
A_IG0TXI0CAW,account,A_IG0TXI0CAW,U_M8RT419FG4,BR,mobile,full,active,0,0.0
A_X2VV8FWYVV,account,A_X2VV8FWYVV,U_M8RT419FG4,BR,mobile,full,active,0,0.0
A_SV1BXUIE8C,account,A_SV1BXUIE8C,U_UBV9TKRWQD,CA,web,full,active,0,0.0
A_FVBJ6G10AY,account,A_FVBJ6G10AY,U_YODUX5X64O,AU,api,none,active,0,0.0
A_2SC4N53IBJ,account,A_2SC4N53IBJ,U_S9GXCP8NA1,CA,web,basic,active,0,0.0
A_SN01GK0BD3,account,A_SN01GK0BD3,U_64S6C6RB0F,FR,web,basic,active,0,0.0
A_PYBP225K4E,account,A_PYBP225K4E,U_GYNSATCQEW,GB,api,none,active,0,0.0
A_6PVRTJ69RN,account,A_6PVRTJ69RN,U_DW29PHBCHU,CA,web,basic,active,0,0.0
A_B1NUKF34Y3,account,A_B1NUKF34Y3,U_AT45J69TB3,IN,web,basic,active,0,0.0
A_SCZ0K7DRVW,account,A_SCZ0K7DRVW,U_86TGO2T7Q0,AU,web,full,active,0,0.0
A_VGURDWDBQU,account,A_VGURDWDBQU,U_ECDC9YPP0K,DE,web,full,active,0,0.0
A_6G5XTJI2PF,account,A_6G5XTJI2PF,U_LX5RYIARU4,IN,mobile,full,active,0,0.0
A_3QUJERF9H7,account,A_3QUJERF9H7,U_LX5RYIARU4,IN,mobile,full,active,0,0.0
A_9ZG2SVOIMR,account,A_9ZG2SVOIMR,U_HS7XM7IDP5,DE,web,full,active,0,0.0
A_1PI250O8G7,account,A_1PI250O8G7,U_SRK6M8R8DW,FR,api,full,active,0,0.0
A_VLHE29KVHV,account,A_VLHE29KVHV,U_PZKG84YNER,DE,web,none,active,0,0.0
A_FI3HGL4JT5,account,A_FI3HGL4JT5,U_V8JHE9FI3M,IN,web,basic,active,0,0.0
A_8H7FBSWYNV,account,A_8H7FBSWYNV,U_5RPBLA6SZO,CA,mobile,full,active,0,0.0
A_1A2F1JEUZ5,account,A_1A2F1JEUZ5,U_61LQONEWRX,GB,api,basic,active,0,0.0
A_H2UPQVGXX3,account,A_H2UPQVGXX3,U_4ME6XKJUPQ,CA,api,basic,active,0,0.0
A_XEG2YIDPZI,account,A_XEG2YIDPZI,U_VUBQEZQJPA,CA,web,basic,active,0,0.0
A_R33VZ4OCZ0,account,A_R33VZ4OCZ0,U_L1DSP7IOTH,AU,web,none,active,0,0.0
A_M4B2Q5DP0G,account,A_M4B2Q5DP0G,U_IEHT1SEM5P,GB,api,none,active,0,0.0
A_A7V9W96OWD,account,A_A7V9W96OWD,U_IEHT1SEM5P,GB,api,none,active,0,0.0
A_0VNQST6BCQ,account,A_0VNQST6BCQ,U_SPU69CMNJT,CA,mobile,basic,active,0,0.0
A_8PV8WF11DG,account,A_8PV8WF11DG,U_ULR7Z3UORW,FR,api,basic,active,0,0.0
A_12T8B81USW,account,A_12T8B81USW,U_ULR7Z3UORW,FR,api,basic,active,0,0.0
A_6YQTNHNOUG,account,A_6YQTNHNOUG,U_AOBC3OKO3V,AU,web,basic,active,0,0.0
A_TOEU8S1C8D,account,A_TOEU8S1C8D,U_AOBC3OKO3V,AU,web,basic,active,0,0.0
A_7VAZEOALFJ,account,A_7VAZEOALFJ,U_PK2U4AVPMX,FR,api,basic,active,0,0.0
A_KM14J5V107,account,A_KM14J5V107,U_PK2U4AVPMX,FR,api,basic,active,0,0.0
